video 1/1 (901/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 22.4ms
video 1/1 (902/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 22.3ms
video 1/1 (903/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.6ms
video 1/1 (904/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 22.0ms
video 1/1 (905/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.7ms
video 1/1 (906/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.6ms
video 1/1 (907/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.9ms
video 1/1 (908/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 22.1ms
video 1/1 (909/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.1ms
video 1/1 (910/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 22.1ms
video 1/1 (911/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.1ms
video 1/1 (912/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.8ms
video 1/1 (913/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.1ms
video 1/1 (914/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.8ms
video 1/1 (915/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.1ms
video 1/1 (916/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.5ms
video 1/1 (917/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.9ms
video 1/1 (918/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.7ms
video 1/1 (919/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.9ms
video 1/1 (920/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.7ms
video 1/1 (921/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.7ms
video 1/1 (922/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 22.1ms
video 1/1 (923/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.0ms
video 1/1 (924/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 20.8ms
video 1/1 (925/925) /home/ubuntu/OD/LISA/05-06-2023_17h29m08s.mp4: 480x640 (no detections), 21.6ms
